Cidade;Escola;Dimensao;NotaDaDimensao;Area;NotaDaArea;Topico;NotaDoTopico;AnoDaAvaliacao
ANASTÁCIO;EE INDÍGENA GUILHERMINA DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.83281;Instalações e Condições de Funcionamento;6.83281;Acessibilidade;5.58333;2018
ANASTÁCIO;EE INDÍGENA GUILHERMINA DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.83281;Instalações e Condições de Funcionamento;6.83281;Alimentação Escolar/Cozinha/Depósito;7.09607;2018
ANASTÁCIO;EE INDÍGENA GUILHERMINA DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.83281;Instalações e Condições de Funcionamento;6.83281;Quadra de Esportes;5.65333;2018
ANASTÁCIO;EE INDÍGENA GUILHERMINA DA SILVA;Gestão de Interação e Ambiente Escolar;7.96766;Interação;7.73333;Relacionamento Interpessoal;7.73333;2018
ANASTÁCIO;EE INDÍGENA GUILHERMINA DA SILVA;Gestão de Interação e Ambiente Escolar;7.96766;Ambiente Escolar;7.98476;Comunicação e Integração com a Escola;8.15071;2018
ANASTÁCIO;EE INDÍGENA GUILHERMINA DA SILVA;Gestão de Interação e Ambiente Escolar;7.96766;Ambiente Escolar;7.98476;Zelo ao Patrimônio;7.55000;2018
ANASTÁCIO;EE INDÍGENA GUILHERMINA DA SILVA;Gestão de Interação e Ambiente Escolar;7.96766;Ambiente Escolar;7.98476;Compromisso com a Escola;7.79000;2018
ANASTÁCIO;EE INDÍGENA GUILHERMINA DA SILVA;Gestão de Interação e Ambiente Escolar;7.96766;Grau de Satisfação;8.06339;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos na unidade escolar;8.10870;2018
ANASTÁCIO;EE INDÍGENA GUILHERMINA DA SILVA;Gestão de Interação e Ambiente Escolar;7.96766;Grau de Satisfação;8.06339;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos pelos professores na unidade escolar;8.12609;2018
ANASTÁCIO;EE INDÍGENA GUILHERMINA DA SILVA;Gestão de Interação e Ambiente Escolar;7.96766;Grau de Satisfação;8.06339;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos com os estudantes na unidade escolar;8.09565;2018
ANASTÁCIO;EE INDÍGENA GUILHERMINA DA SILVA;Gestão de Interação e Ambiente Escolar;7.96766;Grau de Satisfação;8.06339;Numa escala de 0 a 10, qual o grau de satisfação dos pais ou responsáveis em relação aos trabalhos desenvolvidos na unidade escolar;7.80882;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Administrativa;8.68235;Avaliação Normativa;8.90079;Gestão Escolar;8.87118;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Administrativa;8.68235;Avaliação Normativa;8.90079;Uso das Ferramentas da Gestão Escolar;8.94278;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Administrativa;8.68235;Administração Escolar;8.34839;Investimentos e Gestão de Recursos Humanos;8.62000;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Administrativa;8.68235;Administração Escolar;8.34839;Prestação de Contas;8.17441;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Administrativa;8.68235;Administração Escolar;8.34839;Transporte Escolar;8.05333;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Pedagógica;8.34995;Instrumentos Pedagógicos;8.31223;Referencial Curricular;8.67371;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Pedagógica;8.34995;Instrumentos Pedagógicos;8.31223;Projeto Político-Pedagógico / Proposta Pedagógica;7.53605;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Pedagógica;8.34995;Instrumentos Pedagógicos;8.31223;Planejamento;8.34856;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Pedagógica;8.34995;Instrumentos Pedagógicos;8.31223;Práticas Pedagógicas;8.50318;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Pedagógica;8.34995;Instrumentos Pedagógicos;8.31223;Recursos Pedagógicos;7.85497;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Pedagógica;8.34995;Instrumentos Pedagógicos;8.31223;Recursos Tecnológicos e Midiáticos;8.05607;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Pedagógica;8.34995;Instrumentos Pedagógicos;8.31223;Atendimento Educacional Especializado / AEE;9.03455;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Pedagógica;8.34995;Modalidades Atendidas Pela Escola;8.16476;Educação de Jovens e Adultos/EJA;8.82516;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Pedagógica;8.34995;Modalidades Atendidas Pela Escola;8.16476;Educação do Campo;7.59500;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Pedagógica;8.34995;Avaliação;8.44607;Avaliação da Aprendizagem;8.65572;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Pedagógica;8.34995;Avaliação;8.44607;Avaliação de Desempenho / SAEMS;8.22500;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Pedagógica;8.34995;Avaliação;8.44607;Avaliação de Desempenho / Prova Brasil;8.52600;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão Pedagógica;8.34995;Índice de Educação;8.60742;Índice de Desenvolvimento da Educação Básica/IDEB;8.60742;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.15060;Instalações e Condições de Funcionamento;8.15060;Sala da Direção;8.17635;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.15060;Instalações e Condições de Funcionamento;8.15060;Sala da Coordenação Pedagógica;8.11637;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.15060;Instalações e Condições de Funcionamento;8.15060;Sala dos Professores;7.82095;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.15060;Instalações e Condições de Funcionamento;8.15060;Secretaria Escolar;8.31096;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.15060;Instalações e Condições de Funcionamento;8.15060;Salas de Aula;8.79578;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.15060;Instalações e Condições de Funcionamento;8.15060;Área Externa da Escola;8.78125;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.15060;Instalações e Condições de Funcionamento;8.15060;Banheiros;8.31000;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.15060;Instalações e Condições de Funcionamento;8.15060;Biblioteca;7.63163;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.15060;Instalações e Condições de Funcionamento;8.15060;Sala de Tecnologias (STE);8.12600;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.15060;Instalações e Condições de Funcionamento;8.15060;Segurança;8.33000;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.15060;Instalações e Condições de Funcionamento;8.15060;Acessibilidade;7.48778;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.15060;Instalações e Condições de Funcionamento;8.15060;Alimentação Escolar/Cozinha/Depósito;7.82314;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.15060;Instalações e Condições de Funcionamento;8.15060;Quadra de Esportes;8.61667;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Interação e Ambiente Escolar;8.09521;Interação;8.21333;Relacionamento Interpessoal;8.21333;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Interação e Ambiente Escolar;8.09521;Ambiente Escolar;8.07666;Comunicação e Integração com a Escola;8.15071;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Interação e Ambiente Escolar;8.09521;Ambiente Escolar;8.07666;Zelo ao Patrimônio;7.82250;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Interação e Ambiente Escolar;8.09521;Ambiente Escolar;8.07666;Compromisso com a Escola;8.07000;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Interação e Ambiente Escolar;8.09521;Grau de Satisfação;8.10508;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos na unidade escolar;8.16776;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Interação e Ambiente Escolar;8.09521;Grau de Satisfação;8.10508;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos pelos professores na unidade escolar;8.20044;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Interação e Ambiente Escolar;8.09521;Grau de Satisfação;8.10508;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos com os estudantes na unidade escolar;8.23312;2018
ANASTÁCIO;EE MARIA CORRÊA DIAS;Gestão de Interação e Ambiente Escolar;8.09521;Grau de Satisfação;8.10508;Numa escala de 0 a 10, qual o grau de satisfação dos pais ou responsáveis em relação aos trabalhos desenvolvidos na unidade escolar;7.61364;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Administrativa;9.10062;Avaliação Normativa;9.35056;Gestão Escolar;9.34368;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Administrativa;9.10062;Avaliação Normativa;9.35056;Uso das Ferramentas da Gestão Escolar;9.36045;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Administrativa;9.10062;Administração Escolar;8.71056;Investimentos e Gestão de Recursos Humanos;8.58500;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Administrativa;9.10062;Administração Escolar;8.71056;Prestação de Contas;8.87805;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Administrativa;9.10062;Administração Escolar;8.71056;Transporte Escolar;8.80333;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Pedagógica;8.55395;Instrumentos Pedagógicos;8.33945;Referencial Curricular;8.76427;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Pedagógica;8.55395;Instrumentos Pedagógicos;8.33945;Projeto Político-Pedagógico / Proposta Pedagógica;8.29866;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Pedagógica;8.55395;Instrumentos Pedagógicos;8.33945;Planejamento;8.68863;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Pedagógica;8.55395;Instrumentos Pedagógicos;8.33945;Práticas Pedagógicas;8.99699;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Pedagógica;8.55395;Instrumentos Pedagógicos;8.33945;Recursos Pedagógicos;7.46160;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Pedagógica;8.55395;Instrumentos Pedagógicos;8.33945;Recursos Tecnológicos e Midiáticos;6.44009;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Pedagógica;8.55395;Instrumentos Pedagógicos;8.33945;Sala de Apoio Pedagógico;8.56795;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Pedagógica;8.55395;Instrumentos Pedagógicos;8.33945;Atendimento Educacional Especializado / AEE;8.98636;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Pedagógica;8.55395;Modalidades Atendidas Pela Escola;9.10143;Educação Profissional;9.10143;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Pedagógica;8.55395;Avaliação;9.01230;Avaliação da Aprendizagem;9.33458;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Pedagógica;8.55395;Avaliação;9.01230;Avaliação de Desempenho / SAEMS;8.91250;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Pedagógica;8.55395;Avaliação;9.01230;Avaliação de Desempenho / Prova Brasil;8.92000;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão Pedagógica;8.55395;Índice de Educação;8.60932;Índice de Desenvolvimento da Educação Básica/IDEB;8.60932;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.97593;Instalações e Condições de Funcionamento;6.97593;Sala da Direção;6.06616;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.97593;Instalações e Condições de Funcionamento;6.97593;Sala da Coordenação Pedagógica;6.43960;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.97593;Instalações e Condições de Funcionamento;6.97593;Sala dos Professores;6.17819;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.97593;Instalações e Condições de Funcionamento;6.97593;Secretaria Escolar;7.51673;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.97593;Instalações e Condições de Funcionamento;6.97593;Salas de Aula;6.53497;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.97593;Instalações e Condições de Funcionamento;6.97593;Área Externa da Escola;6.99625;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.97593;Instalações e Condições de Funcionamento;6.97593;Banheiros;7.45667;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.97593;Instalações e Condições de Funcionamento;6.97593;Sala de Tecnologias (STE);6.42400;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.97593;Instalações e Condições de Funcionamento;6.97593;Laboratório (s) Científico (s);5.70500;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.97593;Instalações e Condições de Funcionamento;6.97593;Segurança;7.74667;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.97593;Instalações e Condições de Funcionamento;6.97593;Acessibilidade;6.79667;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.97593;Instalações e Condições de Funcionamento;6.97593;Alimentação Escolar/Cozinha/Depósito;8.01547;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.97593;Instalações e Condições de Funcionamento;6.97593;Quadra de Esportes;8.35333;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Interação e Ambiente Escolar;7.52587;Interação;7.26000;Relacionamento Interpessoal;7.26000;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Interação e Ambiente Escolar;7.52587;Ambiente Escolar;7.43238;Comunicação e Integração com a Escola;7.56000;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Interação e Ambiente Escolar;7.52587;Ambiente Escolar;7.43238;Zelo ao Patrimônio;6.86250;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Interação e Ambiente Escolar;7.52587;Ambiente Escolar;7.43238;Compromisso com a Escola;7.59667;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Interação e Ambiente Escolar;7.52587;Grau de Satisfação;8.26418;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos na unidade escolar;8.26820;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Interação e Ambiente Escolar;7.52587;Grau de Satisfação;8.26418;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos pelos professores na unidade escolar;8.36398;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Interação e Ambiente Escolar;7.52587;Grau de Satisfação;8.26418;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos com os estudantes na unidade escolar;8.21456;2018
ANASTÁCIO;EE ROBERTO SCAFF;Gestão de Interação e Ambiente Escolar;7.52587;Grau de Satisfação;8.26418;Numa escala de 0 a 10, qual o grau de satisfação dos pais ou responsáveis em relação aos trabalhos desenvolvidos na unidade escolar;8.20207;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Administrativa;8.62643;Avaliação Normativa;8.86073;Gestão Escolar;8.75852;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Administrativa;8.62643;Avaliação Normativa;8.86073;Uso das Ferramentas da Gestão Escolar;9.00594;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Administrativa;8.62643;Administração Escolar;8.26727;Investimentos e Gestão de Recursos Humanos;8.47000;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Administrativa;8.62643;Administração Escolar;8.26727;Prestação de Contas;8.14079;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Administrativa;8.62643;Administração Escolar;8.26727;Transporte Escolar;8.04667;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Pedagógica;7.94363;Instrumentos Pedagógicos;7.80411;Referencial Curricular;8.27244;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Pedagógica;7.94363;Instrumentos Pedagógicos;7.80411;Projeto Político-Pedagógico / Proposta Pedagógica;6.96593;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Pedagógica;7.94363;Instrumentos Pedagógicos;7.80411;Planejamento;8.66053;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Pedagógica;7.94363;Instrumentos Pedagógicos;7.80411;Práticas Pedagógicas;8.18588;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Pedagógica;7.94363;Instrumentos Pedagógicos;7.80411;Recursos Pedagógicos;7.51509;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Pedagógica;7.94363;Instrumentos Pedagógicos;7.80411;Recursos Tecnológicos e Midiáticos;7.51660;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Pedagógica;7.94363;Instrumentos Pedagógicos;7.80411;Atendimento Educacional Especializado / AEE;8.00364;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Pedagógica;7.94363;Avaliação;8.29604;Avaliação da Aprendizagem;8.69685;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Pedagógica;7.94363;Avaliação;8.29604;Avaliação de Desempenho / SAEMS;8.19500;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Pedagógica;7.94363;Avaliação;8.29604;Avaliação de Desempenho / Prova Brasil;8.18800;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão Pedagógica;7.94363;Índice de Educação;8.11528;Índice de Desenvolvimento da Educação Básica/IDEB;8.11528;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.49151;Instalações e Condições de Funcionamento;7.49151;Sala da Direção;6.50963;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.49151;Instalações e Condições de Funcionamento;7.49151;Sala dos Professores;6.28774;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.49151;Instalações e Condições de Funcionamento;7.49151;Secretaria Escolar;7.35846;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.49151;Instalações e Condições de Funcionamento;7.49151;Salas de Aula;7.70189;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.49151;Instalações e Condições de Funcionamento;7.49151;Área Externa da Escola;8.34875;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.49151;Instalações e Condições de Funcionamento;7.49151;Banheiros;8.07000;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.49151;Instalações e Condições de Funcionamento;7.49151;Sala de Tecnologias (STE);7.22800;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.49151;Instalações e Condições de Funcionamento;7.49151;Segurança;7.06333;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.49151;Instalações e Condições de Funcionamento;7.49151;Acessibilidade;6.44000;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.49151;Instalações e Condições de Funcionamento;7.49151;Alimentação Escolar/Cozinha/Depósito;8.02869;2018
ANASTÁCIO;EE DEP. CARLOS SOUZA MEDEIROS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.49151;Instalações e Condições de Funcionamento;7.49151;Quadra de Esportes;8.96000;2018
